decision_acc_mean,decision_acc_std,miss_rate_mean,miss_rate_std,escalation_mean,escalation_std,under_escalation_mean,under_escalation_std,fa_per_clean_mean,fa_per_clean_std,mean_severity_danger_mean,mean_severity_danger_std,miss_k_pooled,n_danger_pooled,fa_k_pooled,n_clean_pooled,esc_k_pooled,under_esc_k_pooled,miss_upper95_pooled,fa_upper95_pooled,model,perturbation,level
0.9420886075949367,0.023418256066427244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,D_mlp,noise,0.2
0.9218354430379747,0.024005568623715712,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5003164556962028,0.0007076164485757873,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,D_mlp,noise,0.3
0.9004746835443038,0.02253289002394668,0.0006329113924050633,0.0008666496163056425,0.9981012658227849,0.0007076164485758866,0.0012658227848101266,0.0007076164485758828,0.0006329113924050633,0.0014152328971517656,3.4949367088607595,0.0028304657943035464,2,3160,1,1580,3154,4,0.001990985964690498,0.002998891043992928,D_mlp,noise,0.4
0.8765822784810127,0.017566141860106445,0.000949367088607595,0.0014152328971517654,0.9943037974683545,0.003642678618107997,0.004746835443037975,0.0029601719832072324,0.00569620253164557,0.005199897697833855,3.486392405063291,0.01047176715681921,3,3160,9,1580,3142,15,0.002451843754708184,0.009918921397141256,D_mlp,noise,0.5
0.959018987341772,0.016149708072345566,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,D_mlp,drift,0.1
0.9542721518987343,0.01829397233983144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,D_mlp,drift,0.2
0.9450949367088608,0.02794637077476882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,D_mlp,drift,0.3
0.9371835443037975,0.02764236430623096,0.00031645569620253165,0.0007076164485758828,0.9996835443037975,0.0007076164485758866,0.0,0.0,0.0,0.0,3.49873417721519,0.0028304657943035464,1,3160,0,1580,3159,0,0.0015003339422676668,0.001894236749282019,D_mlp,drift,0.4
0.9319620253164557,0.02979666073618116,0.0006329113924050633,0.0014152328971517656,0.999367088607595,0.0014152328971517732,0.0,0.0,0.0,0.0,3.49746835443038,0.005660931588607093,2,3160,0,1580,3158,0,0.001990985964690498,0.001894236749282019,D_mlp,drift,0.5
0.9132911392405063,0.05015036575366849,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,3160,0,1580,3160,0,0.0009475673165507681,0.001894236749282019,D_mlp,dropout,1.0
0.8751582278481014,0.03611791086176532,0.01930379746835443,0.04316460336312885,0.9806962025316455,0.043164603363128835,0.0,0.0,0.0,0.0,3.412658227848101,0.19618785673988676,61,3160,0,1580,3099,0,0.023835769689312187,0.001894236749282019,D_mlp,dropout,2.0
0.8634493670886076,0.08151153321627598,0.004746835443037975,0.006713039061897603,0.9939873417721519,0.006933196930445118,0.0012658227848101266,0.001733299232611285,0.015822784810126583,0.035380822428794145,3.431962025316455,0.12838900490570113,15,3160,25,1580,3141,4,0.007299851558580569,0.022029326899497183,D_mlp,dropout,3.0
0.7628164556962026,0.054506565573281686,0.03196202531645569,0.05286325864648531,0.960126582278481,0.056801373313105426,0.007911392405063292,0.017690411214397073,0.006962025316455696,0.015567561868669422,3.344620253164557,0.22375230442383914,101,3160,11,1580,3034,25,0.03760018123174597,0.011497457544241089,D_mlp,dropout,4.0
0.7139240506329114,0.0687440366090019,0.09050632911392405,0.10735849859231822,0.8981012658227849,0.12104999159301551,0.01139240506329114,0.016572431611109065,0.0012658227848101266,0.0028304657943035313,3.158860759493671,0.5486989535071805,286,3160,2,1580,2838,36,0.09934326259757578,0.0039792660803813365,D_mlp,dropout,5.0
